
8;3.639;37
9;3.841;39
10;4.951;50
11;6.165;62
12;7.78;78
13;8.284;83
14;8.993;90
15;10.305;103
16;12.125;121
17;12.225;122
18;12.932;129
19;13.538;135
20;14.144;141
21;15.256;152
22;15.458;154
23;17.481;174
24;18.895;188
25;18.996;189
26;21.015;209
27;21.115;210
28;21.924;218
29;23.337;232
30;23.741;236
31;26.274;261
32;26.577;264
33;28.796;286
34;30.009;298
35;30.515;303
36;30.919;307
37;31.222;310
38;34.453;342
39;35.059;348
40;35.362;351
41;35.868;356
42;36.069;358
43;36.171;359
44;40.324;400
45;40.424;401
46;40.93;406
46;41.031;406
